CodigoNacional;NombreEstacion;Latitud;Altura;Año;Mes;Dia;T.Maxima;T.Minima
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;05;11.5;34.6
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;06;11.0;34.8
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;07;13.5;29.4
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;08;13.6;29.2
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;09;12.8;29.2
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;10;11.6;31.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;11;12.0;27.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;12;14.4;
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;13;10.0;
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;14;10.0;25.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;15;8.2;27.2
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;16;12.2;29.6
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;17;13.0;31.9
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;18;12.4;36.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;19;15.8;36.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;20;12.2;37.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;21;12.0;33.8
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;22;13.0;33.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;23;12.0;33.4
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;24;16.8;20.3
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;25;11.4;25.6
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;26;7.0;26.5
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;27;13.0;20.3
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;28;14.0;29.0
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;29;12.6;27.5
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;30;13.0;36.7
370033;María Dolores, Los Angeles Ad.;37&deg 24' 10'' S;120;2016;01;31;16.5;38.8
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;01;10.4;28.6
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;02;9.0;26.5
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;03;10.5;20.5
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;04;5.6;25.2
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;05;3.9;30.5
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;06;8.1;31.5
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;07;10.4;28.8
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;08;13.6;27.2
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;09;9.3;26.4
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;10;13.6;25.9
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;11;13.4;25.9
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;12;;23.1
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;13;5.5;28.6
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;14;10.7;25.4
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;15;12.6;26.3
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;16;11.8;25.3
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;17;8.2;27.3
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;18;6.8;29.8
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;19;12.7;31.3
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;20;11.0;33.3
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;21;9.6;31.2
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;22;14.9;29.1
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;23;9.2;30.1
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;24;14.6;22.8
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;25;12.7;25.1
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;26;7.9;26.5
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;27;13.3;19.6
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;28;13.1;26.0
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;29;8.2;26.7
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;30;7.4;32.1
380013;Maquehue, Temuco Ad.;38&deg 46' 4'' S;86;2016;01;31;10.8;33.5
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;01;8.2;27.3
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;02;7.6;25.0
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;03;8.7;22.5
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;04;5.6;24.2
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;05;4.6;28.7
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;06;5.8;28.0
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;07;7.5;29.2
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;08;12.2;25.3
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;09;8.5;27.4
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;10;8.8;25.9
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;11;9.5;26.7
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;12;9.3;23.4
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;13;5.5;27.5
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;14;5.3;20.3
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;15;12.1;23.0
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;16;10.6;23.1
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;17;5.1;25.1
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;18;6.8;30.1
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;19;6.9;29.9
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;20;7.6;31.1
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;21;7.3;29.9
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;22;10.8;27.7
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;23;8.3;28.3
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;24;9.5;21.5
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;25;10.5;22.5
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;26;6.5;20.8
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;27;13.5;21.4
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;28;13.4;24.2
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;29;9.3;25.4
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;30;6.6;30.1
390006;Pichoy, Valdivia Ad.;39&deg 39' 2'' S;21;2016;01;31;8.3;33.2
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;01;6.1;27.3
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;02;7.5;24.2
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;03;11.2;21.5
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;04;3.3;22.5
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;05;8.5;25.1
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;06;6.5;25.3
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;07;5.1;29.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;08;5.7;26.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;09;9.0;27.3
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;10;7.7;26.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;11;12.0;23.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;12;5.8;21.7
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;13;6.5;26.7
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;14;5.5;24.5
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;15;12.8;23.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;16;7.6;23.5
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;17;5.2;25.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;18;9.1;27.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;19;4.8;29.8
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;20;7.5;31.3
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;21;7.0;31.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;22;12.5;25.8
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;23;8.0;28.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;24;14.0;23.7
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;25;11.1;23.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;26;5.7;25.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;27;13.1;21.7
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;28;12.5;23.7
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;29;10.5;24.0
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;30;10.7;27.5
400009;Cañal Bajo,  Osorno Ad.;40&deg 36' 18'' S;61;2016;01;31;7.6;29.6
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;01;6.9;24.4
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;02;10.5;22.2
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;03;9.4;18.2
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;04;6.3;19.2
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;05;9.7;20.7
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;06;8.5;20.5
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;07;6.1;23.5
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;08;9.7;24.1
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;09;9.0;25.3
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;10;10.3;24.1
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;11;11.2;19.3
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;12;9.8;19.6
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;13;9.8;20.4
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;14;7.7;21.1
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;15;13.2;22.2
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;16;9.1;21.1
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;17;10.9;22.0
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;18;8.9;23.1
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;19;6.3;24.2
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;20;10.1;25.8
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;21;10.6;25.3
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;22;14.4;21.5
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;23;8.8;24.7
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;24;13.3;19.3
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;25;10.7;20.5
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;26;7.5;22.6
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;27;13.3;20.2
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;28;14.0;20.0
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;29;8.4;21.7
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;30;9.8;22.1
410005;El Tepual  Puerto Montt Ap.;41&deg 26' 6'' S;85;2016;01;31;8.7;23.5
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;01;7.9;27.3
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;02;8.9;18.9
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;03;9.3;21.0
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;04;5.1;19.1
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;05;2.3;26.8
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;06;6.5;29.8
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;07;7.9;31.6
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;08;9.1;28.3
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;09;9.3;29.3
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;10;14.2;26.1
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;11;9.3;23.7
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;12;13.4;19.0
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;13;8.0;26.5
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;14;7.2;25.9
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;15;12.6;21.7
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;16;11.3;19.0
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;17;11.6;20.9
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;18;7.5;24.7
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;19;7.4;29.7
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;20;11.1;33.1
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;21;12.2;30.7
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;22;15.2;25.5
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;23;8.8;29.6
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;24;13.4;19.4
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;25;10.9;19.4
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;26;5.9;15.5
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;27;10.6;20.2
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;28;10.6;23.5
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;29;9.8;22.9
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;30;5.0;29.0
430002;Futaleufú Ad.;43&deg 11' 20'' S;347;2016;01;31;7.3;33.9
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;01;7.1;27.8
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;02;9.9;17.6
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;03;9.0;21.2
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;04;6.7;19.2
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;05;2.8;27.4
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;06;6.4;30.6
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;07;8.1;32.3
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;08;8.4;29.0
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;09;9.6;29.7
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;10;13.7;26.8
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;11;11.0;23.4
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;12;13.6;18.8
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;13;11.4;27.0
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;14;6.9;26.7
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;15;6.9;22.3
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;16;12.2;19.5
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;17;11.6;21.5
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;18;6.3;23.5
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;19;7.1;30.4
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;20;10.0;33.6
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;21;11.2;31.2
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;22;15.8;26.0
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;23;8.6;29.2
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;24;13.1;20.1
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;25;9.0;19.8
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;26;4.8;15.7
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;27;10.2;19.5
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;28;13.5;23.3
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;29;9.6;22.7
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;30;5.6;29.3
430004;Alto Palena Ad.;43&deg 36' 42'' S;281;2016;01;31;6.9;34.5
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;04;9.6;16.2
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;05;9.2;20.0
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;06;7.4;23.0
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;07;8.0;24.4
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;08;11.0;
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;11;12.8;
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;12;13.0;16.0
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;13;13.0;19.4
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;14;9.0;22.6
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;15;14.2;
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;18;13.2;
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;19;9.4;22.6
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;20;9.8;27.1
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;21;11.4;
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;22;15.6;
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;23;;
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;25;9.4;18.0
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;26;8.4;19.8
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;27;12.4;
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;28;14.0;18.5
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;29;13.2;
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;03;;17.4
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;10;;22.2
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;24;;17.0
450001;Puerto Aysén Ad.;45&deg 23' 58'' S;11;2016;01;31;;25.2
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;01;7.1;25.1
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;02;13.4;16.5
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;03;3.5;17.6
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;04;8.7;18.4
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;05;4.1;23.5
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;06;4.9;25.5
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;07;5.4;30.6
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;08;10.1;28.6
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;09;10.6;28.3
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;10;12.0;24.1
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;11;11.6;19.3
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;12;12.7;18.7
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;13;11.4;22.0
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;14;8.9;26.5
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;15;12.3;21.7
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;16;12.0;18.8
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;17;11.5;20.0
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;18;13.5;24.4
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;19;8.2;25.5
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;20;7.9;31.4
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;21;13.0;31.3
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;22;13.0;24.6
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;23;10.3;22.8
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;24;11.0;18.4
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;25;7.8;17.3
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;26;6.5;19.9
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;27;9.7;22.9
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;28;12.3;21.4
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;29;12.9;21.4
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;30;6.7;25.9
450004;Teniente Vidal, Coyhaique Ad.;45&deg 35' 38'' S;310;2016;01;31;4.9;30.8
